Date,SOLVPN,log_price,log_price_hat,price_hat
2020-10-13,995.11,6.902853283811905,6.8212373922771485,917.1191443984208
2020-10-14,981.9,6.889489470175245,6.822315068814132,918.1080349383163
2020-10-15,981.37,6.88894955461307,6.823390307049581,919.0957507214819
2020-10-16,986.19,6.893849033807568,6.8244630899080185,920.0822699539672
2020-10-19,981.23,6.888806886723294,6.825533400315951,921.0675707784565
2020-10-20,982.46,6.890059630446448,6.826601221202219,922.0516312748681
2020-10-21,982.0,6.889591308354466,6.8276665354983646,923.0344294609805
2020-10-22,967.55,6.874767103155157,6.828729326138992,924.0159432930591
2020-10-23,968.39,6.875634898699145,6.829789576062129,924.9961506664858
2020-10-26,965.58,6.872728957058459,6.830847268209594,925.9750294164077
2020-10-27,959.25,6.866151729127062,6.831902385527367,926.9525573183909
2020-10-28,937.41,6.843120753236271,6.832954910965953,927.9287120890791
2020-10-29,936.67,6.84233103237221,6.8340048274807605,928.9034713868658
2020-10-30,922.54,6.82713073540825,6.835052118032474,929.8768128125774
2020-11-02,931.45,6.836742511735718,6.836096765587419,930.8487139101494
2020-11-03,944.82,6.850994433160373,6.837138753117961,931.8191521673434
2020-11-04,968.24,6.875479990430349,6.838178063602856,932.7881050164256
2020-11-05,983.68,6.891300640910177,6.839214680027666,933.7555498349149
2020-11-06,993.95,6.90168690358053,6.84024858538511,934.7214639462755
2020-11-09,963.54,6.870614002301455,6.841279762675467,935.6858246206672
2020-11-10,938.95,6.844762229654215,6.842308194906963,936.6486090756842
2020-11-11,965.62,6.872770382079177,6.843333865096151,937.6097944771
2020-11-12,968.11,6.875345717184091,6.844356756268312,938.569357939634
2020-11-13,977.61,6.8851108174975835,6.845376851457841,939.527276527712
2020-11-16,972.27,6.879633543665113,6.846394133708642,940.4835272562476
2020-11-17,967.79,6.875015121592464,6.847408586074536,941.4380870914367
2020-11-18,966.47,6.8736502583321855,6.84842019161964,942.3909329515307
2020-11-19,967.46,6.8746740803800135,6.849428933418786,943.3420417076634
2020-11-20,960.51,6.867464393398558,6.850434794557916,944.2913901846524
2020-11-23,955.72,6.86246498312233,6.851437758134484,945.2389551618207
2020-11-24,946.9,6.8531934909894545,6.85243780725787,946.1847133738357
2020-11-25,953.69,6.86033867105228,6.85343492504978,947.1286415115359
2020-11-26,954.24,6.860915212136319,6.854429094644667,948.0707162227967
2020-11-27,964.47,6.871578727662971,6.855420299190131,949.0109141133719
2020-11-30,957.7,6.864534576527574,6.85640852184735,949.9492117477774
2020-12-01,971.36,6.878697151382124,6.857393745791477,950.8855856501477
2020-12-02,958.51,6.865379995399455,6.858375954212075,951.8200123051408
2020-12-03,960.93,6.86790156552643,6.8593551303135305,952.7524681588186
2020-12-04,974.08,6.881493435793212,6.860331257315471,953.6829296195511
2020-12-07,968.28,6.875521301648416,6.861304318453203,954.6113730589394
2020-12-08,965.93,6.873091367818776,6.862274296978126,955.5377748127227
2020-12-09,947.25,6.85356304989871,6.863241176158165,956.462111181715
2020-12-10,949.15,6.855566847236551,6.864204939278205,957.3843584327473
2020-12-11,948.67,6.8550610036789585,6.865165569640515,958.3044927996043
2020-12-14,948.09,6.8544494344576785,6.866123050565195,959.2224904839976
2020-12-15,950.46,6.856946077928814,6.867077365390592,960.1383276565107
2020-12-16,952.73,6.859331547667986,6.868028497473764,961.0519804575962
2020-12-17,974.39,6.881811634177191,6.8689764301909015,961.9634249985415
2020-12-18,969.88,6.877172352504343,6.869921146937777,962.872637362471
2020-12-21,965.8,6.872956773439442,6.870862631130189,963.779593605343
2020-12-22,972.18,6.879540972500965,6.8718008662044054,964.6842697569616
2020-12-23,967.5,6.874715424903937,6.872735835617618,965.5866418219965
2020-12-24,970.02,6.87731668984157,6.873667522848388,966.4866857810094
2020-12-28,976.72,6.8842000193606,6.874595911397099,967.3843775914921
2020-12-29,975.18,6.88262206934314,6.875520984786413,968.2796931889089
2020-12-30,981.41,6.888990313129058,6.876442726561725,969.172608487755
2020-12-31,994.16,6.9018981594977395,6.877361120291623,970.0630993826162
2021-01-04,974.28,6.881698736662355,6.878276149568352,970.951141749246
2021-01-05,979.82,6.887368881325193,6.879187798008264,971.8367114456352
2021-01-06,960.89,6.867859938318881,6.880096049252301,972.7197843131163
2021-01-07,972.68,6.880055148339858,6.881000886966444,973.6003361774457
2021-01-08,981.78,6.889367250668859,6.8819022948421935,974.4783428499226
2021-01-11,973.58,6.880979999145148,6.882800256597033,975.3537801284939
2021-01-12,972.08,6.879438105600356,6.883694755974907,976.2266237988869
2021-01-13,979.67,6.887215780262882,6.8845857767466905,977.0968496357343
2021-01-14,984.72,6.89235733680204,6.885473302710667,977.9644334037163
2021-01-15,994.23,6.901968568220403,6.886357317693013,978.8293508587137
2021-01-19,1010.81,6.91850726861904,6.887237805548267,979.69157774896
2021-01-20,1019.92,6.927479471829867,6.888114750159826,980.5510898162116
2021-01-21,1022.39,6.929898302667769,6.888988135440415,981.4078627969154
2021-01-22,1022.31,6.92982005157955,6.889857945332588,982.2618724234005
2021-01-25,1030.65,6.937944950145194,6.890724163809207,983.1130944250591
2021-01-26,1034.85,6.942011767660227,6.891586774873938,983.9615045295556
2021-01-27,1016.7,6.924317367281115,6.89244576256174,984.8070784640247
2021-01-28,1013.15,6.920819568311338,6.893301110939366,985.6497919562937
2021-01-29,1014.52,6.922170873216447,6.894152804105845,986.4896207360943
2021-02-01,1045.36,6.95211660268089,6.895000826193003,987.3265405363135
2021-02-02,1053.54,6.9599112011992945,6.895845161365944,988.1605270942126
2021-02-03,1042.7,6.949568781795548,6.896685793823566,988.9915561526902
2021-02-04,1035.7,6.942832805594834,6.897522707799052,989.8196034615225
2021-02-05,1039.92,6.946899066099764,6.8983558875603945,990.644644778643
2021-02-08,1043.92,6.950738137153992,6.8991853174108915,991.4666558714008
2021-02-09,1047.04,6.953722414534273,6.90001098168966,992.2856125178434
2021-02-10,1048.12,6.9547533621427196,6.90083286477215,993.1014905080023
2021-02-11,1037.86,6.944916179870264,6.901650951070662,993.9142656451904
2021-02-12,1035.82,6.942948662550242,6.902465225034857,994.7239137472958
2021-02-16,1023.53,6.931012715858883,6.903275671152281,995.5304106480985
2021-02-17,1026.49,6.933900494570328,6.9040822739488865,996.3337321985837
2021-02-18,1027.74,6.9351174957379484,6.90488501798955,997.1338542682628
2021-02-19,1029.22,6.936556512787765,6.905683887878604,997.9307527465129
2021-02-22,1013.07,6.920740603539456,6.906478868260356,998.7244035439015
2021-02-23,1003.79,6.911538115027358,6.907269943819621,999.5147825935428
2021-02-24,999.87,6.907625270531405,6.90805709928226,1000.3018658524526
2021-02-25,992.42,6.900146404778621,6.908840319415698,1001.0856293028952
2021-02-26,985.85,6.893504213212277,6.90961958902947,1001.8660489537614
2021-03-01,984.76,6.892397956661095,6.910394892975756,1002.6431008419393
2021-03-02,965.54,6.872687530321636,6.9111662161499146,1003.4167610336898
2021-03-03,937.13,6.842822013276513,6.911933543491032,1004.1870056260412
2021-03-04,922.57,6.827163253794691,6.912696859982457,1004.9538107481765
2021-03-05,933.52,6.838962387497852,6.913456150652354,1005.7171525628397
2021-03-08,917.36,6.821499979730049,6.914211400574238,1006.4770072677348
2021-03-09,941.47,6.847442483542804,6.914962594867539,1007.2333510969512
2021-03-10,943.12,6.849193527983872,6.91570971869814,1007.9861603223696
2021-03-11,965.74,6.872894646846134,6.916452757278933,1008.7354112550978
2021-03-12,971.79,6.879139731735693,6.91719169587038,1009.4810802469002
2021-03-15,981.89,6.889479285786893,6.9179265197810595,1010.2231436916348
2021-03-16,990.4,6.898108901930332,6.918657214368236,1010.9615780267011
2021-03-17,986.55,6.89421400841547,6.919383765038407,1011.6963597344819
2021-03-18,975.97,6.8834318482357615,6.920106157247883,1012.4274653438138
2021-03-19,977.41,6.8849062160094165,6.920824376503336,1013.1548714314337
2021-03-22,989.1,6.896795438745795,6.921538408362374,1013.8785546234561
2021-03-23,992.69,6.900418430008119,6.92224823843411,1014.5984915968443
2021-03-24,974.59,6.882016869737024,6.92295385237973,1015.3146590808873
2021-03-25,975.06,6.882499007565972,6.923655235913066,1016.0270338586869
2021-03-26,1003.11,6.910860452935552,6.924352374801169,1016.7355927686418
2021-03-29,1005.53,6.913270044670161,6.925045254864886,1017.4403127059473
2021-03-30,995.39,6.9031346201614125,6.925733861979443,1018.141170624093
2021-03-31,1001.04,6.908794738556799,6.926418182075015,1018.8381435363661
2021-04-01,1018.39,6.925978227870556,6.927098201137317,1019.5312085173629
2021-04-05,1029.57,6.936896518328274,6.927773905208183,1020.2203427045014
2021-04-06,1028.86,6.936206672156039,6.928445280386157,1020.9055232995421
2021-04-07,1021.8,6.929321056896698,6.92911231282707,1021.5867275701064
2021-04-08,1019.61,6.927175480221616,6.929774988744646,1022.2639328512159
2021-04-09,1019.91,6.927469667091237,6.930433294411078,1022.9371165468096
2021-04-12,1024.3,6.931764731442489,6.931087216157629,1023.606256131293
2021-04-13,1032.34,6.939583349146688,6.931736740375229,1024.2713291510709
2021-04-14,1023.59,6.931071334796725,6.932381853515064,1024.9323132260959
2021-04-15,1044.36,6.951159536589422,6.933022542089187,1025.5891860514164
2021-04-16,1043.1,6.949952327681926,6.9336587926711095,1026.2419253987298
2021-04-19,1047.46,6.9541234649096655,6.934290591896406,1026.890509117935
2021-04-20,1056.45,6.962669509859529,6.934917926463324,1027.5349151386968
2021-04-21,1058.11,6.964239576768017,6.935540783133382,1028.175121472003
2021-04-22,1050.93,6.957430765423843,6.936159148731986,1028.8111062117384
2021-04-23,1061.57,6.967504223387349,6.936773010149036,1029.4428475362488
2021-04-26,1064.64,6.970391992830112,6.937382354339538,1030.070323709914
2021-04-27,1062.56,6.968436369792403,6.937987168324217,1030.6935130847248
2021-04-28,1057.06,6.9632467486868235,6.938587439190138,1031.3123941018614
2021-04-29,1055.01,6.96130552453823,6.939183154091317,1031.9269452932763
2021-04-30,1064.25,6.970025604708262,6.939774300249344,1032.5371452832712
2021-05-03,1048.23,6.95485830645078,6.9403608649540045,1033.142972790091
2021-05-04,1036.04,6.94316103211269,6.940942835563901,1033.74440662751
2021-05-05,1028.09,6.935457990821084,6.941520199507077,1034.3414257064167
2021-05-06,1020.78,6.928322319922101,6.942092944281648,1034.934009036416
2021-05-07,1034.6,6.941770157569414,6.942661057456425,1035.5221357274165
2021-05-10,1028.14,6.935506623512962,6.943224526671544,1036.105784991228
2021-05-11,1020.53,6.928077379172044,6.943783339639108,1036.6849361431644
2021-05-12,1002.16,6.909912949535936,6.944337484143807,1037.2595686036377
2021-05-13,1004.58,6.912324822696507,6.94488694804356,1037.8296618997592
2021-05-14,1020.65,6.928194958219593,6.945431719270156,1038.3951956669448
2021-05-17,1018.56,6.926145144093728,6.945971785829882,1038.9561496505148
2021-05-18,1026.83,6.934231665554985,6.94650713580418,1039.512503707304
2021-05-19,1025.33,6.932769790976848,6.9470377573502695,1040.0642378072557
2021-05-20,1034.41,6.941586494850981,6.94756363870181,1040.6113320350407
2021-05-21,1031.97,6.939224875851532,6.948084768169535,1041.1537665916521
2021-05-24,1038.81,6.945831106234365,6.948601134141903,1041.6915217960188
2021-05-25,1045.05,6.951820010144237,6.9491127250857465,1042.2245780866076
2021-05-26,1049.14,6.955726059929758,6.949619529546925,1042.7529160230345
2021-05-27,1047.99,6.95462932285073,6.9501215361509745,1043.2765162876694
2021-05-28,1053.74,6.960101019354073,6.950618733603763,1043.7953596872417
2021-06-01,1061.66,6.967588999883588,6.951111110692145,1044.309427154447
2021-06-02,1077.21,6.982129644221499,6.951598656284622,1044.8186997495548
2021-06-03,1079.79,6.984521856767049,6.9520813593319986,1045.323158662012
2021-06-04,1087.76,6.991875814847431,6.952559208868043,1045.8227852120453
2021-06-07,1106.71,7.00914692910233,6.95303219401015,1046.3175608522668
2021-06-08,1111.93,7.013852523188828,6.953500303960009,1046.807467169279
2021-06-09,1112.96,7.014778411725864,6.95396352800426,1047.292485885266
2021-06-10,1126.28,7.02667544563771,6.9544218555151724,1047.772598859607
2021-06-11,1118.16,7.019439756176651,6.954875275951302,1048.2477880904596
2021-06-14,1126.4,7.026781985403778,6.955323778858172,1048.7180357163686
2021-06-15,1117.61,7.018947755647889,6.955767353868933,1049.1833240178496
2021-06-16,1106.08,7.008577512196955,6.956205990705048,1049.6436354189898
2021-06-17,1109.64,7.011790917377548,6.95663967917696,1050.098952489032
2021-06-18,1104.58,7.007220451201413,6.957068409184769,1050.549257943966
2021-06-21,1105.9,7.008414762081315,6.95749217071891,1050.9945346481095
2021-06-22,1104.32,7.0069850399096385,6.9579109538608375,1051.4347656156976
2021-06-23,1098.71,7.00189204333102,6.958324748783696,1051.8699340124533
2021-06-24,1094.17,6.997751363962693,6.9587335457530095,1052.3000231571698
2021-06-25,1102.91,7.005707420276164,6.959137335127365,1052.725016523283
2021-06-28,1112.48,7.014347036350708,6.959536107359096,1053.1448977404416
2021-06-29,1113.23,7.015020978623858,6.959929852994965,1053.55965059607
2021-06-30,1108.8,7.011033628435639,6.96031856267686,1053.9692590369361
2021-07-01,1101.91,7.004800316686239,6.960702227142475,1054.3737071707067
2021-07-02,1107.68,7.010023016929716,6.961080837226009,1054.7729792675066
2021-07-06,1121.51,7.022431270550024,6.9614543838588485,1055.16705976146
2021-07-07,1122.03,7.022894823693103,6.961822858070269,1055.555933252249
2021-07-08,1117.6,7.018938807942752,6.962186250988127,1055.9395845066485
2021-07-09,1123.01,7.023767859418298,6.962544553839554,1056.3179984600627
2021-07-12,1130.67,7.030565656352546,6.962897757951657,1056.6911602180612
2021-07-13,1124.62,7.025200479800979,6.963245854752214,1057.0590550579032
2021-07-14,1128.17,7.028352129922369,6.963588835770376,1057.421668430062
2021-07-15,1124.81,7.025369411486297,6.963926692637371,1057.7789859597422
2021-07-16,1123.02,7.0237767640188595,6.9642594170872,1058.1309934483872
2021-07-19,1117.6,7.018938807942752,6.964587000957342,1058.4776768751874
2021-07-20,1123.13,7.023874709392132,6.9649094361894655,1058.8190223985828
2021-07-21,1116.71,7.0181421413682195,6.965226714830126,1059.1550163577497
2021-07-22,1108.97,7.0111869355868155,6.96553882903148,1059.4856452740967
2021-07-23,1112.86,7.01468855720028,6.965845771051988,1059.8108958527375
2021-07-26,1109.82,7.011953118994513,6.966147533257129,1060.130754983974
2021-07-27,1110.07,7.012178355381051,6.966444108120108,1060.445209744756
2021-07-28,1113.07,7.014877242379619,6.966735488222569,1060.7542474001514
2021-07-29,1101.98,7.004863840727841,6.967021666255306,1061.0578554047886
2021-07-30,1114.6,7.0162508751354355,6.967302635018983,1061.3560214043164
2021-08-02,1121.12,7.022083464622224,6.967578387424842,1061.6487332368324
2021-08-03,1124.84,7.025396082301759,6.967848916495424,1061.935978934323
2021-08-04,1133.2,7.0328007679563616,6.968114215365282,1062.2177467240817
2021-08-05,1130.12,7.030079100758394,6.968374277281705,1062.494025030129
2021-08-06,1136.1,7.035356623575859,6.968629095605432,1062.7648024746193
2021-08-09,1132.02,7.031758926451577,6.968878663811375,1063.030067879241
2021-08-10,1116.81,7.018231686122747,6.9691229754893405,1063.2898102666095
2021-08-11,1120.81,7.021806917181424,6.96936202434475,1063.5440188616483
2021-08-12,1125.02,7.025556092258276,6.969595804199361,1063.7926830929623
2021-08-13,1127.78,7.028006377575123,6.969824308991999,1064.0357925942074
2021-08-16,1128.13,7.028316673644388,6.970047532779275,1064.273337205445
2021-08-17,1125.53,7.026009314811634,6.970265469736311,1064.5053069744843
2021-08-18,1115.34,7.016914570147108,6.970478114157473,1064.7316921582299
2021-08-19,1125.37,7.025867149455314,6.970685460457092,1064.9524832240002
2021-08-20,1130.59,7.030494899340939,6.970887503170193,1065.1676708508487
2021-08-23,1136.68,7.035867011745933,6.9710842369532315,1065.3772459308786
2021-08-24,1130.38,7.03030913836171,6.971275656584812,1065.5811995705312
2021-08-25,1126.74,7.02708378644817,6.971461756966426,1065.7795230918816
2021-08-26,1128.26,7.028431901951679,6.971642533123181,1065.9722080339113
2021-08-27,1126.72,7.027066035966688,6.971817980204534,1066.1592461537805
2021-08-30,1146.15,7.0441637787616855,6.971988093485022,1066.3406294280808
2021-08-31,1154.46,7.05138798116098,6.972152868364993,1066.5163500540775
2021-09-01,1175.81,7.069712550779752,6.972312300371349,1066.686400450956
2021-09-02,1182.85,7.0756820596584165,6.972466385158269,1066.8507732610294
2021-09-03,1191.71,7.083144529435221,6.972615118507952,1067.0094613509618
2021-09-07,1184.28,7.076890273971916,6.972758496331353,1067.162457812966
2021-09-08,1182.56,7.075436859036577,6.972896514668911,1067.3097559659868
2021-09-09,1160.61,7.0567010079523715,6.973029169691296,1067.4513493568863
2021-09-10,1149.63,7.047195430457722,6.9731564577001395,1067.5872317616
2021-09-13,1148.01,7.045785287642967,6.973278375128774,1067.717397186295
2021-09-14,1147.71,7.045523931726994,6.973394918542974,1067.8418398685108
2021-09-15,1148.68,7.046368736013453,6.973506084641688,1067.960554278279
2021-09-16,1150.55,7.047995367896583,6.973611870257785,1068.0735351192493
2021-09-17,1151.31,7.048655703475303,6.973712272358787,1068.1807773297814
2021-09-20,1134.75,7.034167641336575,6.973807288047618,1068.2822760840456
2021-09-21,1136.89,7.036051743248017,6.97389691456333,1068.3780267930854
2021-09-22,1151.08,7.048455911084991,6.973981149281857,1068.4680251058912
2021-09-23,1138.02,7.037045189224286,6.97405998971675,1068.552266910446
2021-09-24,1121.69,7.022591755571766,6.974133433519914,1068.6307483347598
2021-09-27,1099.91,7.002983637257354,6.974201478482357,1068.7034657478937
2021-09-28,1085.53,6.989823625970076,6.974264122534923,1068.7704157609683
2021-09-29,1084.48,6.988855888418686,6.974321363749041,1068.8315952281566
2021-09-30,1076.41,6.981386709036278,6.974373200337462,1068.8870012476668
2021-10-01,1075.89,6.9809035050125665,6.9744196306549995,1068.9366311627036
2021-10-04,1069.03,6.974506974242121,6.974460653199275,1068.9804825624249
2021-10-05,1059.43,6.965486306625283,6.9744962666114585,1069.0185532828768
2021-10-06,1067.54,6.973112215126765,6.97452646967701,1069.0508414079154
2021-10-07,1073.4,6.978586459742728,6.974551261326418,1069.0773452701108
2021-10-08,1057.74,6.963889835525707,6.97457064063595,1069.098063451649
2021-10-11,1052.12,6.95856245523341,6.974584606828381,1069.1129947851985
2021-10-12,1055.41,6.961684596007218,6.9745931592737485,1069.1221383547775
2021-10-13,1060.38,6.966382613429761,6.974596297490086,1069.1254934966034
2021-10-14,1075.35,6.980401468966991,6.974594021144165,1069.1230597999177
2021-10-15,1078.66,6.983474809021458,6.974586330052239,1069.1148371078052
2021-10-18,1073.91,6.979061472674806,6.974573224180782,1069.100825517994
2021-10-19,1090.39,6.994290709393828,6.974554703647229,1069.0810253836387
2021-10-20,1107.39,7.009761174187358,6.974530768720717,1069.0554373140862
2021-10-21,1120.22,7.0212803735710025,6.974501419822826,1069.0240621756323
2021-10-22,1126.63,7.026986154900677,6.974466657528319,1068.986901092254
2021-10-25,1127.18,7.027474217346861,6.974426482565877,1068.943955446327
2021-10-26,1131.14,7.030981252717196,6.974380895818844,1068.8952268793344
2021-10-27,1123.0,7.023758954738443,6.974329898325957,1068.8407172925422
2021-10-28,1135.73,7.035030894975328,6.974273491282095,1068.7804288476834
2021-10-29,1125.21,7.025724963885133,6.974211676039008,1068.714363967597
2021-11-01,1134.17,7.033656384868623,6.9741444541060575,1068.6425253368716
2021-11-02,1136.59,7.035787830654336,6.974071827150949,1068.5649159024595
2021-11-03,1139.94,7.038730908424504,6.973993797000474,1068.4815388742825
2021-11-04,1133.56,7.033118401938809,6.973910365641239,1068.3923977258123
2021-11-05,1125.32,7.025822718636314,6.973821535220404,1068.2974961946393
2021-11-08,1134.8,7.034211702934696,6.973727308046414,1068.1968382830223
2021-11-09,1141.07,7.039721697673512,6.97362768658973,1068.0904282584163
2021-11-10,1126.12,7.026533374957307,6.973522673483568,1067.9782706539943
2021-11-11,1129.65,7.0296631292154705,6.973412271524621,1067.8603702691385
2021-11-12,1139.53,7.0383711756757315,6.973296483673794,1067.7367321699141
2021-11-15,1148.44,7.046159778709635,6.973175313056939,1067.6073616895474
2021-11-16,1152.41,7.049610680715244,6.973048762965569,1067.4722644288443
2021-11-17,1155.15,7.051985484653369,6.972916836857601,1067.3314462566345
2021-11-18,1154.38,7.051318682292257,6.972779538358074,1067.1849133101728
2021-11-19,1155.2,7.052028768138562,6.972636871259874,1067.0326719955194
2021-11-22,1147.06,7.044957426136122,6.972488839524464,1066.8747289879227
2021-11-23,1148.46,7.0461771934860735,6.9723354472826005,1066.7110912321573
2021-11-24,1161.07,7.057097272731341,6.972176698835062,1066.541765942871
2021-11-25,1161.42,7.057398673385509,6.97201259865336,1066.3667606048837
2021-11-26,1145.28,7.043404427577661,6.971843151380475,1066.1860829735022
2021-11-29,1165.33,7.060759587691326,6.971668361831555,1065.9997410747771
2021-11-30,1151.31,7.048655703475303,6.9714882349946485,1065.8077432057778
2021-12-01,1136.25,7.0354886454916885,6.971302776031409,1065.6100979348196
2021-12-02,1145.03,7.0431861165184655,6.971111990277818,1065.4068141016974
2021-12-03,1134.56,7.0340001895556865,6.970915883244887,1065.1979008178712
2021-12-06,1133.3,7.032889009738903,6.970714460619382,1064.9833674666668
2021-12-07,1158.57,7.054941765007762,6.970507728264521,1064.7632237034263
2021-12-08,1160.58,7.056675159142062,6.970295692220688,1064.5374794556576
2021-12-09,1147.48,7.045323512588911,6.970078358706138,1064.3061449231611
2021-12-10,1150.44,7.047899756876905,6.969855734117701,1064.0692305781345
2021-12-13,1156.55,7.05319671463231,6.969627825031484,1063.8267471652582
2021-12-14,1145.98,7.044015445115416,6.969394638203578,1063.5787057017703
2021-12-15,1158.21,7.054630988841793,6.96915618057075,1063.3251174775078
2021-12-16,1161.59,7.057545035218048,6.968912459251141,1063.0659940549363
2021-12-17,1163.86,7.0594973461436865,6.968663481544966,1062.801347269166
2021-12-20,1156.86,7.053464717279359,6.968409254935206,1062.5311892279376
2021-12-21,1164.13,7.059729305904003,6.968149787088297,1062.2555323115953
2021-12-22,1171.0,7.065613363597717,6.96788508585482,1061.9743891730338
2021-12-23,1171.59,7.06611707958086,6.967615159270193,1061.687772737641
2021-12-27,1189.78,7.0815236950647,6.96734001555535,1061.3956962032005
2021-12-28,1192.95,7.084184510071254,6.967059663117426,1061.0981730397884
2021-12-29,1192.72,7.083991692120144,6.966774110550442,1060.7952169896523
2021-12-30,1199.18,7.089393268864122,6.966483366635974,1060.4868420670548
2021-12-31,1201.07,7.09096810514419,6.966187440343842,1060.17306255812
2022-01-03,1192.6,7.083891076689006,6.965886340832772,1059.8538930206414
2022-01-04,1168.42,7.0634076877926235,6.965580077451075,1059.5293482838813
2022-01-05,1123.73,7.0244087880746156,6.9652686597373075,1059.1994434483402
2022-01-06,1120.47,7.021503519120845,6.964952097420948,1058.8641938855242
2022-01-07,1119.82,7.020923237087501,6.964630400423056,1058.5236152376774
2022-01-10,1112.46,7.014329058337817,6.96430357885693,1058.1777234174956
2022-01-11,1108.65,7.010898337899006,6.963971643028768,1057.8265346078294
2022-01-12,1111.92,7.013843529776502,6.963634603438325,1057.4700652613612
2022-01-13,1097.49,7.000781033290504,6.963292470779565,1057.1083321002666
2022-01-14,1089.55,6.9935200459429305,6.962945255941307,1056.74135211585
2022-01-18,1080.88,6.985530803151704,6.9625929700078775,1056.36914256817
2022-01-19,1071.23,6.976562799959411,6.962235624259751,1055.9917209856367
2022-01-20,1064.38,6.970147748998403,6.961873230174191,1055.6091051645933
2022-01-21,1052.69,6.9591040718296195,6.961505799425889,1055.221313168883
2022-01-24,1056.58,6.962792555912036,6.961133343887599,1054.8283633293859
2022-01-25,1043.2,6.950048191172389,6.9607558756307695,1054.4302742435493
2022-01-26,1027.44,6.9348255505048,6.960373406926169,1054.0270647748846
2022-01-27,1001.44,6.909194243176391,6.959985950244515,1053.61875405246
2022-01-28,1030.36,6.9376635347208016,6.9595935182570905,1053.2053614703614
